Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104
1645952504,6841,13.5999999046,3.2999999523,3.5,3.5,3.2999999523
1645952505,6842,13.5999999046,3.2999999523,3.5,3.5,3.2999999523
1645952506,6843,13.6000001431,3.2000000477,3.5999999046,3.4000000954,3.4000000954
1645952507,6844,13.6000001431,3.2000000477,3.5999999046,3.4000000954,3.4000000954
1645952508,6845,13.6000001431,3.2000000477,3.5999999046,3.4000000954,3.4000000954
1645952509,6846,13.6000001431,3.2000000477,3.5999999046,3.4000000954,3.4000000954
1645952510,6847,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645952511,6848,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645952512,6849,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952513,6850,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952514,6851,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952515,6852,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952516,6853,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952517,6854,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952518,6855,13.3999998569,3.2999999523,3.2999999523,3.2999999523,3.5
1645952519,6856,13.3999998569,3.2999999523,3.2999999523,3.2999999523,3.5
1645952520,6857,13.3999998569,3.2999999523,3.2999999523,3.2999999523,3.5
1645952521,6858,13.5,3.2999999523,3.2999999523,3.4000000954,3.5
1645952522,6859,13.5,3.2999999523,3.2999999523,3.4000000954,3.5
1645952523,6860,13.5,3.2999999523,3.2999999523,3.4000000954,3.5
1645952524,6861,13.8999998569,3.4000000954,3.5999999046,3.2999999523,3.5999999046
1645952525,6862,13.8999998569,3.4000000954,3.5999999046,3.2999999523,3.5999999046
1645952526,6863,13.8999998569,3.4000000954,3.5999999046,3.2999999523,3.5999999046
1645952527,6864,13.8999998569,3.2999999523,3.5999999046,3.4000000954,3.5999999046
1645952528,6865,13.8999998569,3.2999999523,3.5999999046,3.4000000954,3.5999999046
1645952529,6866,13.8999998569,3.2999999523,3.5999999046,3.4000000954,3.5999999046
1645952530,6867,13.6000001431,3.5,3.4000000954,3.4000000954,3.2999999523
1645952531,6868,13.6000001431,3.5,3.4000000954,3.4000000954,3.2999999523
1645952532,6869,14,3.5,3.5,3.5,3.5
1645952533,6870,14,3.5,3.5,3.5,3.5
1645952534,6871,14,3.5,3.5,3.5,3.5
1645952535,6872,13.6999998092,3.2999999523,3.5,3.2999999523,3.5999999046
1645952536,6873,13.6999998092,3.2999999523,3.5,3.2999999523,3.5999999046
1645952537,6874,13.6999998092,3.2999999523,3.5,3.2999999523,3.5999999046
1645952538,6875,13.5,3.2999999523,3.5,3.4000000954,3.2999999523
1645952539,6876,13.5,3.2999999523,3.5,3.4000000954,3.2999999523
1645952540,6877,13.5,3.2999999523,3.5,3.4000000954,3.2999999523
1645952541,6878,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645952542,6879,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645952543,6880,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645952544,6881,13.7999999523,3.2999999523,3.5,3.5,3.5
1645952545,6882,13.7999999523,3.2999999523,3.5,3.5,3.5
1645952546,6883,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645952547,6884,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645952548,6885,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645952549,6886,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645952550,6887,14.1000001431,3.4000000954,3.5,3.7999999523,3.4000000954
1645952551,6888,14.1000001431,3.4000000954,3.5,3.7999999523,3.4000000954
1645952552,6889,14.2999999523,3.4000000954,3.2999999523,4.0999999046,3.5
1645952553,6890,14.2999999523,3.4000000954,3.2999999523,4.0999999046,3.5
1645952554,6891,14.2999999523,3.4000000954,3.2999999523,4.0999999046,3.5
1645952555,6892,13.7999999523,3.5,3.5,3.2999999523,3.5
1645952556,6893,13.7999999523,3.5,3.5,3.2999999523,3.5
1645952557,6894,13.7999999523,3.5,3.5,3.2999999523,3.5
1645952558,6895,13.5999999046,3.2999999523,3.5,3.5,3.2999999523
1645952559,6896,13.5999999046,3.2999999523,3.5,3.5,3.2999999523
1645952560,6897,13.5999999046,3.2999999523,3.5,3.5,3.2999999523
1645952561,6898,13.7000000477,3.5,3.4000000954,3.2999999523,3.5
1645952562,6899,13.7000000477,3.5,3.4000000954,3.2999999523,3.5
1645952563,6900,13.5999999046,3.5,3.2999999523,3.2999999523,3.5
1645952564,6901,13.5999999046,3.5,3.2999999523,3.2999999523,3.5
1645952565,6902,13.5999999046,3.5,3.2999999523,3.2999999523,3.5
1645952566,6903,13.5999999046,3.5,3.2999999523,3.2999999523,3.5
1645952567,6904,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645952568,6905,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645952569,6906,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645952570,6907,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645952571,6908,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645952572,6909,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645952573,6910,13.7000000477,3.5,3.2999999523,3.4000000954,3.5
1645952574,6911,13.7000000477,3.5,3.2999999523,3.4000000954,3.5
1645952575,6912,14,3.4000000954,3.5999999046,3.5,3.5
1645952576,6913,14,3.4000000954,3.5999999046,3.5,3.5
1645952577,6914,14,3.4000000954,3.5999999046,3.5,3.5
1645952578,6915,13.8999998569,3.2999999523,3.5999999046,3.5,3.5
1645952579,6916,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952580,6917,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952581,6918,14.0000002385,3.9000000954,3.4000000954,3.2999999523,3.4000000954
1645952582,6919,14.0000002385,3.9000000954,3.4000000954,3.2999999523,3.4000000954
1645952583,6920,14.0000002385,3.9000000954,3.4000000954,3.2999999523,3.4000000954
1645952584,6921,14.2999999523,3.5,3.4000000954,3.7999999523,3.5999999046
1645952585,6922,14.2999999523,3.5,3.4000000954,3.7999999523,3.5999999046
1645952586,6923,14.2999999523,3.5,3.4000000954,3.7999999523,3.5999999046
1645952587,6924,13.6000001431,3.2999999523,3.4000000954,3.5,3.4000000954
1645952588,6925,13.6000001431,3.2999999523,3.4000000954,3.5,3.4000000954
1645952589,6926,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645952590,6927,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645952591,6928,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645952592,6929,13.5,3.2999999523,3.2999999523,3.4000000954,3.5
1645952593,6930,13.5,3.2999999523,3.2999999523,3.4000000954,3.5
1645952594,6931,13.5,3.2999999523,3.2999999523,3.4000000954,3.5
1645952595,6932,13.7000000477,3.4000000954,3.2999999523,3.5,3.5
1645952596,6933,13.7000000477,3.4000000954,3.2999999523,3.5,3.5
1645952597,6934,13.7000000477,3.4000000954,3.2999999523,3.5,3.5
1645952598,6935,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952599,6936,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952600,6937,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952601,6938,13.5000002385,3.2000000477,3.5,3.4000000954,3.4000000954
1645952602,6939,13.4000000954,3.2000000477,3.5,3.2999999523,3.4000000954
1645952603,6940,13.4000000954,3.2000000477,3.5,3.2999999523,3.4000000954
1645952604,6941,13.5,3.5,3.2999999523,3.2999999523,3.4000000954
1645952605,6942,13.5,3.5,3.2999999523,3.2999999523,3.4000000954
1645952606,6943,13.5,3.5,3.2999999523,3.2999999523,3.4000000954
1645952607,6944,13.8999998569,3.2999999523,3.5,3.5,3.5999999046
1645952608,6945,13.8999998569,3.2999999523,3.5,3.5,3.5999999046
1645952609,6946,13.8999998569,3.2999999523,3.5,3.5,3.5999999046
1645952610,6947,13.6000001431,3.2000000477,3.5,3.5,3.4000000954
1645952611,6948,13.6000001431,3.2000000477,3.5,3.5,3.4000000954
1645952612,6949,13.9000000954,3.7999999523,3.4000000954,3.2999999523,3.4000000954
1645952613,6950,13.9000000954,3.7999999523,3.4000000954,3.2999999523,3.4000000954
1645952614,6951,13.9000000954,3.7999999523,3.4000000954,3.2999999523,3.4000000954
1645952615,6952,13.9000000954,3.7999999523,3.4000000954,3.2999999523,3.4000000954
1645952616,6953,13.5,3.4000000954,3.2999999523,3.2999999523,3.5
1645952617,6954,13.5,3.4000000954,3.2999999523,3.2999999523,3.5
1645952618,6955,14.1999998092,3.5,3.5,3.5999999046,3.5999999046
1645952619,6956,14.1999998092,3.5,3.5,3.5999999046,3.5999999046
1645952620,6957,14.1999998092,3.5,3.5,3.5999999046,3.5999999046
1645952621,6958,13.7999999523,3.2999999523,3.5999999046,3.4000000954,3.5
1645952622,6959,13.7999999523,3.2999999523,3.5999999046,3.4000000954,3.5
1645952623,6960,13.7999999523,3.2999999523,3.5999999046,3.4000000954,3.5
1645952624,6961,13.2999999523,3.2999999523,3.2000000477,3.2999999523,3.5
1645952625,6962,13.3999998569,3.2999999523,3.2000000477,3.2999999523,3.5999999046
1645952626,6963,13.3999998569,3.2999999523,3.2000000477,3.2999999523,3.5999999046
1645952627,6964,13.7000000477,3.4000000954,3.2999999523,3.5,3.5
1645952628,6965,13.7000000477,3.4000000954,3.2999999523,3.5,3.5
1645952629,6966,13.9999997615,3.2999999523,3.5999999046,3.5,3.5999999046
1645952630,6967,13.9999997615,3.2999999523,3.5999999046,3.5,3.5999999046
1645952631,6968,13.9999997615,3.2999999523,3.5999999046,3.5,3.5999999046
1645952632,6969,14,3.2999999523,3.5999999046,3.7000000477,3.4000000954
1645952633,6970,14,3.2999999523,3.5999999046,3.7000000477,3.4000000954
1645952634,6971,14,3.2999999523,3.5999999046,3.7000000477,3.4000000954
1645952635,6972,14,3.2999999523,3.5999999046,3.7000000477,3.4000000954
1645952636,6973,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952637,6974,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952638,6975,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952639,6976,14,3.4000000954,3.5999999046,3.5,3.5
1645952640,6977,14,3.4000000954,3.5999999046,3.5,3.5
1645952641,6978,13.8999998569,3.2999999523,3.5999999046,3.5,3.5
1645952642,6979,13.7000000477,3.2999999523,3.5999999046,3.4000000954,3.4000000954
1645952643,6980,13.7000000477,3.2999999523,3.5999999046,3.4000000954,3.4000000954
1645952644,6981,13.6000001431,3.5,3.4000000954,3.2999999523,3.4000000954
1645952645,6982,13.6000001431,3.5,3.4000000954,3.2999999523,3.4000000954
1645952646,6983,13.6000001431,3.5,3.4000000954,3.2999999523,3.4000000954
1645952647,6984,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645952648,6985,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645952649,6986,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645952650,6987,14,3.5,3.5999999046,3.4000000954,3.5
1645952651,6988,14,3.5,3.5999999046,3.4000000954,3.5
1645952652,6989,14,3.5,3.5999999046,3.4000000954,3.5
1645952653,6990,13.3999998569,3.2999999523,3.5,3.2999999523,3.2999999523
1645952654,6991,13.3999998569,3.2999999523,3.5,3.2999999523,3.2999999523
1645952655,6992,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645952656,6993,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645952657,6994,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645952658,6995,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645952659,6996,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952660,6997,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952661,6998,13.6000001431,3.2000000477,3.5,3.5,3.4000000954
1645952662,6999,13.6000001431,3.2000000477,3.5,3.5,3.4000000954
1645952663,7000,13.6000001431,3.2000000477,3.5,3.5,3.4000000954
1645952664,7001,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952665,7002,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952666,7003,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645952667,7004,13.9000000954,3.4000000954,3.4000000954,3.5,3.5999999046
1645952668,7005,13.9000000954,3.4000000954,3.4000000954,3.5,3.5999999046
1645952669,7006,13.9000000954,3.4000000954,3.4000000954,3.5,3.5999999046
1645952670,7007,13.8000001908,3.5,3.4000000954,3.4000000954,3.5
1645952671,7008,13.8000001908,3.5,3.4000000954,3.4000000954,3.5
1645952672,7009,13.8000001908,3.5,3.4000000954,3.4000000954,3.5
1645952673,7010,13.5,3.2999999523,3.4000000954,3.5,3.2999999523
1645952674,7011,13.5,3.2999999523,3.4000000954,3.5,3.2999999523
1645952675,7012,13.5000002385,3.4000000954,3.4000000954,3.2999999523,3.4000000954
1645952676,7013,13.5000002385,3.4000000954,3.4000000954,3.2999999523,3.4000000954
1645952677,7014,13.5000002385,3.4000000954,3.4000000954,3.2999999523,3.4000000954
1645952678,7015,13.5000002385,3.4000000954,3.4000000954,3.2999999523,3.4000000954
1645952679,7016,13.7999999523,3.5,3.4000000954,3.2999999523,3.5999999046
1645952680,7017,13.6999998092,3.2999999523,3.5,3.2999999523,3.5999999046
1645952681,7018,13.6999998092,3.2999999523,3.5,3.2999999523,3.5999999046
1645952682,7019,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645952683,7020,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645952684,7021,13.5000002385,3.2000000477,3.5,3.4000000954,3.4000000954
1645952685,7022,13.5000002385,3.2000000477,3.5,3.4000000954,3.4000000954
1645952686,7023,13.5000002385,3.2000000477,3.5,3.4000000954,3.4000000954
1645952687,7024,13.7999999523,3.5,3.2999999523,3.4000000954,3.5999999046
1645952688,7025,13.7999999523,3.5,3.2999999523,3.4000000954,3.5999999046
1645952689,7026,13.7999999523,3.5,3.2999999523,3.4000000954,3.5999999046
1645952690,7027,13.9000000954,3.5,3.4000000954,3.5,3.5
1645952691,7028,13.9000000954,3.5,3.4000000954,3.5,3.5
1645952692,7029,13.9000000954,3.5,3.4000000954,3.5,3.5
1645952693,7030,13.5999999046,3.2999999523,3.5999999046,3.2999999523,3.4000000954
1645952694,7031,13.5999999046,3.2999999523,3.5999999046,3.2999999523,3.4000000954
1645952695,7032,13.5999999046,3.2999999523,3.5999999046,3.2999999523,3.4000000954
1645952696,7033,13.2999999523,3.2000000477,3.5,3.2999999523,3.2999999523
1645952697,7034,13.2999999523,3.2000000477,3.5,3.2999999523,3.2999999523
1645952698,7035,13.9000000954,3.5,3.5,3.4000000954,3.5
1645952699,7036,13.9000000954,3.5,3.5,3.4000000954,3.5
1645952700,7037,13.9000000954,3.5,3.5,3.4000000954,3.5
1645952701,7038,14.2999999523,3.4000000954,3.5999999046,3.7000000477,3.5999999046
1645952702,7039,14.2999999523,3.4000000954,3.5999999046,3.7000000477,3.5999999046
1645952703,7040,14.0999999046,3.2999999523,3.5,3.7000000477,3.5999999046
1645952704,7041,14.0999999046,3.2999999523,3.5,3.7000000477,3.5999999046
1645952705,7042,13.3999998569,3.2999999523,3.5,3.2999999523,3.2999999523
1645952706,7043,13.3999998569,3.2999999523,3.5,3.2999999523,3.2999999523
1645952707,7044,13.2000000477,3.4000000954,3.2000000477,3.2999999523,3.2999999523
1645952708,7045,13.3000001908,3.4000000954,3.2000000477,3.2999999523,3.4000000954
1645952709,7046,13.3000001908,3.4000000954,3.2000000477,3.2999999523,3.4000000954
1645952710,7047,13.7000000477,3.4000000954,3.4000000954,3.2999999523,3.5999999046
1645952711,7048,13.7000000477,3.4000000954,3.4000000954,3.2999999523,3.5999999046
1645952712,7049,13.7000000477,3.4000000954,3.4000000954,3.2999999523,3.5999999046
1645952713,7050,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952714,7051,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952715,7052,13.9000000954,3.4000000954,3.5,3.5,3.5
1645952716,7053,13.9000000954,3.2999999523,3.5,3.7000000477,3.4000000954
1645952717,7054,13.9000000954,3.2999999523,3.5,3.7000000477,3.4000000954
1645952718,7055,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645952719,7056,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645952720,7057,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645952721,7058,13.9000000954,3.4000000954,3.2999999523,3.7000000477,3.5
1645952722,7059,13.9000000954,3.4000000954,3.2999999523,3.7000000477,3.5
1645952723,7060,14.2000000477,3.4000000954,3.5999999046,3.7000000477,3.5
1645952724,7061,14.2000000477,3.4000000954,3.5999999046,3.7000000477,3.5
1645952725,7062,13.8000001908,3.4000000954,3.5999999046,3.4000000954,3.4000000954
1645952726,7063,13.5,3.2999999523,3.5,3.2999999523,3.4000000954
1645952727,7064,13.3999998569,3.2999999523,3.5,3.2999999523,3.2999999523
1645952728,7065,13.3999998569,3.2999999523,3.5,3.2999999523,3.2999999523
1645952729,7066,13.4000000954,3.2000000477,3.2999999523,3.4000000954,3.5
1645952730,7067,13.4000000954,3.2000000477,3.2999999523,3.4000000954,3.5
1645952731,7068,13.4000000954,3.2000000477,3.2999999523,3.4000000954,3.5
1645952732,7069,13.4000000954,3.2000000477,3.2999999523,3.4000000954,3.5
1645952733,7070,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645952734,7071,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645952735,7072,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645952736,7073,13.7999999523,3.2999999523,3.5,3.5,3.5
1645952737,7074,13.7999999523,3.2999999523,3.5,3.5,3.5
1645952738,7075,13.6000003816,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1645952739,7076,13.6000003816,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1645952740,7077,13.6000003816,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1645952741,7078,13.6000001431,3.4000000954,3.4000000954,3.2999999523,3.5
1645952742,7079,13.6000001431,3.4000000954,3.4000000954,3.2999999523,3.5
