timestamp, ,total_energy,192.168.1.161,192.168.1.162,192.168.1.163,192.168.1.164,192.168.1.165,192.168.1.166,192.168.1.167,192.168.1.168,192.168.1.169,192.168.1.170
1611709693, ,40.500000476837,3.40000009537,3.40000009537,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.20000004768,4.900000095367,5.19999980927,3.29999995232
1611709694, ,40.700000286107,3.40000009537,3.40000009537,3.5,4.40000009537,5.09999990463,4.30000019073,3.20000004768,4.900000095367,5.19999980927,3.29999995232
1611709695, ,42.20000004767,3.59999990463,3.5,3.5,4.09999990463,5.09999990463,4.40000009537,3.5,6,5.30000019073,3.20000004768
1611709696, ,42.20000004767,3.59999990463,3.5,3.5,4.09999990463,5.09999990463,4.40000009537,3.5,6,5.30000019073,3.20000004768
1611709697, ,42.20000004767,3.59999990463,3.5,3.5,4.09999990463,5.09999990463,4.40000009537,3.5,6,5.30000019073,3.20000004768
1611709698, ,41.99999976159,3.40000009537,3.40000009537,3.59999990463,4.80000019073,5.09999990463,4.19999980927,3.29999995232,5.5,5.19999980927,3.5
1611709699, ,41.99999976159,3.40000009537,3.40000009537,3.59999990463,4.80000019073,5.09999990463,4.19999980927,3.29999995232,5.5,5.19999980927,3.5
1611709700, ,41.99999976159,3.40000009537,3.40000009537,3.59999990463,4.80000019073,5.09999990463,4.19999980927,3.29999995232,5.5,5.19999980927,3.5
1611709701, ,41.70000028611,3.79999995232,3.29999995232,3.40000009537,4.30000019073,5.40000009537,4.30000019073,3.5,5,5.19999980927,3.5
1611709702, ,41.70000028611,3.79999995232,3.29999995232,3.40000009537,4.30000019073,5.40000009537,4.30000019073,3.5,5,5.19999980927,3.5
1611709703, ,41.40000033379,3.5,3.29999995232,3.40000009537,4.30000019073,5.40000009537,4.30000019073,3.5,5,5.19999980927,3.5
1611709704, ,41.200000047687,3.5,3.29999995232,3.40000009537,4.19999980927,5.09999990463,5,3.29999995232,4.900000095367,5.30000019073,3.20000004768
1611709705, ,41.200000047687,3.5,3.29999995232,3.40000009537,4.19999980927,5.09999990463,5,3.29999995232,4.900000095367,5.30000019073,3.20000004768
1611709706, ,41.200000047687,3.5,3.29999995232,3.40000009537,4.19999980927,5.09999990463,5,3.29999995232,4.900000095367,5.30000019073,3.20000004768
1611709707, ,41.600000143065,3.59999990463,3.40000009537,3.5,4.19999980927,5.09999990463,4.40000009537,3.29999995232,4.800000190735,5.90000009537,3.40000009537
1611709708, ,41.600000143065,3.59999990463,3.40000009537,3.5,4.19999980927,5.09999990463,4.40000009537,3.29999995232,4.800000190735,5.90000009537,3.40000009537
1611709709, ,41.800000190755,3.90000009537,3.29999995232,3.5,4.19999980927,5.09999990463,4.40000009537,3.29999995232,4.800000190735,5.90000009537,3.40000009537
1611709710, ,42.000000000005,3.90000009537,3.29999995232,3.5,4.19999980927,5.09999990463,4.30000019073,3.29999995232,4.800000190735,6.09999990463,3.5
1611709711, ,42.000000000005,3.90000009537,3.29999995232,3.5,4.19999980927,5.09999990463,4.30000019073,3.29999995232,4.800000190735,6.09999990463,3.5
