timestamp, ,total_energy,192.168.1.161,192.168.1.162
1611617846, ,11.59999990464,5.40000009537,6.19999980927
1611617847, ,11.59999990464,5.40000009537,6.19999980927
1611617848, ,11.80000019073,5.5,6.30000019073
1611617849, ,11.80000019073,5.5,6.30000019073
1611617850, ,11.80000019073,5.5,6.30000019073
1611617851, ,11.5,5.5,6
1611617852, ,11.5,5.5,6
1611617853, ,11.5,5.5,6
1611617854, ,8.80000019074,4.40000009537,4.40000009537
1611617855, ,8.80000019074,4.40000009537,4.40000009537
1611617856, ,8.80000019074,4.40000009537,4.40000009537
1611617857, ,8.39999961854,4.19999980927,4.19999980927
1611617858, ,8.39999961854,4.19999980927,4.19999980927
1611617859, ,11,5.59999990463,5.40000009537
1611617860, ,11,5.59999990463,5.40000009537
1611617861, ,11,5.59999990463,5.40000009537
1611617862, ,8.19999980927,4,4.19999980927
1611617863, ,8.19999980927,4,4.19999980927
1611617864, ,8.30000019073,3.5,4.80000019073
1611617865, ,8.30000019073,3.5,4.80000019073
1611617866, ,8.30000019073,3.5,4.80000019073
1611617867, ,9.90000009537,5,4.90000009537
1611617868, ,9.90000009537,5,4.90000009537
1611617869, ,8.5,3.40000009537,5.09999990463
1611617870, ,8.5,3.40000009537,5.09999990463
1611617871, ,8.5,3.40000009537,5.09999990463
1611617872, ,8.5,3.40000009537,5.09999990463
1611617873, ,9.5,4.69999980927,4.80000019073
1611617874, ,9.5,4.69999980927,4.80000019073
1611617875, ,8.89999961854,4.69999980927,4.19999980927
1611617876, ,8.89999961854,4.69999980927,4.19999980927
1611617877, ,8.59999990464,4.40000009537,4.19999980927
1611617878, ,8.59999990464,4.40000009537,4.19999980927
1611617879, ,9.7000002861,4.40000009537,5.30000019073
1611617880, ,10.40000009536,4.30000019073,6.09999990463
1611617881, ,10.40000009536,4.30000019073,6.09999990463
1611617882, ,10.40000009536,4.30000019073,6.09999990463
1611617883, ,10.40000009536,4.30000019073,6.09999990463
1611617884, ,9.5,3.40000009537,6.09999990463
1611617885, ,9.5,3.40000009537,6.09999990463
